frame.time_relative,frame.time_delta,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
11.084295000,0.045702000,290,52,10.0.0.2,38072,148.113.1.33,443,0,676,157615
11.102245000,0.017950000,291,1436,148.113.1.33,443,10.0.0.2,38072,1384,172839,676
11.102306000,0.000061000,292,1436,148.113.1.33,443,10.0.0.2,38072,1384,174223,676
11.146731000,0.044425000,293,52,10.0.0.2,38072,148.113.1.33,443,0,676,168687
11.160606000,0.013875000,294,1436,148.113.1.33,443,10.0.0.2,38072,1384,175607,676
11.209989000,0.049383000,295,52,10.0.0.2,38072,148.113.1.33,443,0,676,170071
11.226442000,0.016453000,296,1436,148.113.1.33,443,10.0.0.2,38072,1384,176991,676
11.271321000,0.044879000,297,52,10.0.0.2,38072,148.113.1.33,443,0,676,171455
11.289068000,0.017747000,298,1436,148.113.1.33,443,10.0.0.2,38072,1384,178375,676
11.333986000,0.044918000,299,52,10.0.0.2,38072,148.113.1.33,443,0,676,172839
11.349977000,0.015991000,300,1436,148.113.1.33,443,10.0.0.2,38072,1384,179759,676
11.350192000,0.000215000,301,1436,148.113.1.33,443,10.0.0.2,38072,1384,181143,676
11.396916000,0.046724000,302,52,10.0.0.2,38072,148.113.1.33,443,0,676,174223
11.414364000,0.017448000,303,1436,148.113.1.33,443,10.0.0.2,38072,1384,182527,676
11.459719000,0.045355000,304,52,10.0.0.2,38072,148.113.1.33,443,0,676,175607
11.477368000,0.017649000,305,1436,148.113.1.33,443,10.0.0.2,38072,1384,183911,676
11.521134000,0.043766000,306,52,10.0.0.2,38072,148.113.1.33,443,0,676,176991
11.536957000,0.015823000,307,1436,148.113.1.33,443,10.0.0.2,38072,1384,185295,676
11.584040000,0.047083000,308,52,10.0.0.2,38072,148.113.1.33,443,0,676,178375
11.610529000,0.026489000,309,1436,148.113.1.33,443,10.0.0.2,38072,1384,186679,676
11.610646000,0.000117000,310,1436,148.113.1.33,443,10.0.0.2,38072,1384,188063,676
11.646391000,0.035745000,311,52,10.0.0.2,38072,148.113.1.33,443,0,676,179759
11.709282000,0.062891000,312,52,10.0.0.2,38072,148.113.1.33,443,0,676,181143
11.725536000,0.016254000,313,1436,148.113.1.33,443,10.0.0.2,38072,1384,189447,676
11.725568000,0.000032000,314,1436,148.113.1.33,443,10.0.0.2,38072,1384,190831,676
11.771297000,0.045729000,315,52,10.0.0.2,38072,148.113.1.33,443,0,676,182527
11.788490000,0.017193000,316,1436,148.113.1.33,443,10.0.0.2,38072,1384,192215,676
