frame.time_relative,frame.time_delta,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
2.394635000,0.006399000,244,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.394694000,0.000059000,245,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.400654000,0.005960000,246,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.405995000,0.005341000,247,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.412440000,0.006445000,248,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.418565000,0.006125000,249,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.422324000,0.003759000,250,1436,148.113.1.33,443,10.0.0.2,60048,1384,206055,676
2.422406000,0.000082000,251,1436,148.113.1.33,443,10.0.0.2,60048,1384,207439,676
2.422413000,0.000007000,252,1436,148.113.1.33,443,10.0.0.2,60048,1384,208823,676
2.422417000,0.000004000,253,1436,148.113.1.33,443,10.0.0.2,60048,1384,210207,676
2.422421000,0.000004000,254,1436,148.113.1.33,443,10.0.0.2,60048,1384,211591,676
2.422425000,0.000004000,255,1436,148.113.1.33,443,10.0.0.2,60048,1384,212975,676
2.422429000,0.000004000,256,1436,148.113.1.33,443,10.0.0.2,60048,1384,214359,676
2.422433000,0.000004000,257,1436,148.113.1.33,443,10.0.0.2,60048,1384,215743,676
2.422437000,0.000004000,258,1436,148.113.1.33,443,10.0.0.2,60048,1384,217127,676
2.424167000,0.001730000,259,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.430719000,0.006552000,260,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.436205000,0.005486000,261,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.442838000,0.006633000,262,52,10.0.0.2,60048,148.113.1.33,443,0,676,92567
2.448388000,0.005550000,263,52,10.0.0.2,60048,148.113.1.33,443,0,676,92567
2.460451000,0.012063000,264,52,10.0.0.2,60048,148.113.1.33,443,0,676,92567
2.460545000,0.000094000,265,52,10.0.0.2,60048,148.113.1.33,443,0,676,92567
